"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","volume_100m3","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","cham_100m3","echino_100m3","larvaceans_100m3","para_100m3","gas_100m3","acarspp_100m3","mlucens_100m3","evadnespp_100m3","oithspp_100m3","chaeto_100m3","hyper_100m3","calminor_100m3","clauso","dec_100m3","euph_100m3","poly_100m3","fish_100m3","siph_100m3","coel_100m3","euph1_100m3","thecos_100m3","spirspp_100m3"
"49",1989,"Winter",-0.636186385365289,-0.425145509691112,-1.40193977271965,-0.645398855073651,19.842,0.8035130435784,0.224065465627445,1.39652128885294,1.58954958892057,0.645942169357114,-0.15542782306523,-0.900987820887001,0.900751937382274,-0.944674007822622,-0.0347383934838701,0.19341390775231,0.0405454930792258,-0.123848586570254,0.537840591774827,-0.619080084750236,0.617765124602186,-0.762175258391536,-0.364240805006239,-0.680618758487977,-0.630849644063457,-0.576059404920412,-0.379346874541283,-0.125702081173822,-0.613706093502396,-0.723340161594839,-0.191163821186347
"50",1990,"Fall",-3.06438407843225,0.443120757585368,-1.56827254011527,0.346238146075636,21.895,0.852252428037504,-0.710781561272664,0.909063928946879,0.107596995919459,1.58111518510319,-2.03968737970973,-0.694955434948058,0.87547460892005,-0.412477497005682,0.0672269901319563,0.900548781389533,-0.638484056233247,0.71645042664137,-0.296340229538949,-0.207807557686662,-1.19947510001487,-0.197284409317807,-1.20844305239353,-0.0896627319403451,-0.770282543170944,0.119858056639249,-1.08233625359328,-0.589849430046158,-0.0426018479426729,-0.806128794083031,0.481564289204128
"51",1990,"Spring",-1.51173488986603,-0.0631199258415289,-0.997443887069714,-0.163302053581556,60.4573170731707,0.147240452635212,0.390894368228095,1.220055943895,-1.35862592953228,-0.382436293057737,-0.311138097463144,1.02407154777339,-0.308578093403603,0.702204040184652,1.06235950289415,0.568637449698163,0.271756370656373,1.2101858326159,-1.15167792285984,-0.540002161330396,-0.154613322438788,0.388483335111175,-0.311955106656154,-0.135459650622346,0.148684854233477,0.0329745694043205,-0.135749147666375,0.112131033451635,-0.108468523117497,0.203175672075418,0.705222591578114
"52",1990,"Winter",-1.71127822807864,-0.0514237645953496,-0.550043852518723,0.344265706211615,29.2059090909091,0.352970139357718,-0.0906005091071064,1.54397212146564,0.518208059113177,0.71200197239226,-0.242646605998168,-0.241220258834202,0.508167512894838,0.124149894978855,1.68684822888705,0.308279638235356,0.0418933880213903,0.489500993617017,-0.680614292313941,-0.532975486601305,-0.587038894803384,0.527831154363206,0.202970235136621,0.000530800030743199,0.0404405292667655,-0.22281181143641,0.0427689427207396,-0.0459356420882836,0.0483987176709692,0.111070866867845,0.54574070412176
"53",1991,"Fall",-1.34171795599681,-0.250247632745431,-0.425347929044017,-0.141506107515675,44.2680555555556,0.0740497806026772,-0.0957385306479709,0.530972088724787,0.0723476705150106,0.389558093242517,-1.2996642763332,-0.210918643566712,0.302194606996768,0.373144849091761,-0.67440194371861,0.80032223573545,-0.815462131107439,0.215630180731495,0.179531238664912,0.320135478431113,-0.888560931021952,0.268177134292002,0.225588628036781,0.00282250691758162,0.103437504528867,0.146246116769461,0.0611003268411781,0.126415208470695,-0.104358352506696,0.643691600873238,-0.0235335673010926
"54",1991,"Spring",0.234730062829879,-0.02854319074331,0.721268034540517,0.0366708328122036,23.5992307692308,0.372736521457647,-1.26235165594977,1.13139392059575,0.417286080043234,0.480049751185194,-0.173472167142772,-0.368540990473777,0.126234113482675,0.812152200990399,1.20589342641881,0.359446695469467,0.551162081373904,0.624075849923837,-0.173169464604632,-0.477998555029828,-0.00991884947952216,-0.521657236156623,-0.187089084450324,-0.517877855897706,-0.267121313303944,-0.302047937791092,-0.241979579931077,-0.0188452548401744,-0.460924547338878,-0.284367589665105,0.918811880472751
"55",1991,"Summer",NA,NA,NA,NA,51.773,0.447348347265736,-0.908838808179075,-0.233346572740779,-1.05329015062352,-1.34640669674908,0.945172809926464,0.106263751238241,0.741006102821245,0.266297429850376,-1.02531085374856,-0.443916464430816,0.516578293753498,0.379878518338861,-0.791838282381232,-0.355985530473918,-0.171714688388257,0.196055022288849,0.169028787638065,-0.0953659975785115,0.168084541946839,-1.23268918017938,0.78144461884247,0.523048103509523,-0.0184624949409959,0.149284804343511,-0.533576934417501
"56",1991,"Winter",0.0494561020632918,0.061584269040157,0.485755054954698,0.120826957303793,12.9818518518519,0.00861136450577744,-0.606648616484943,0.763542529109128,-0.250785437223628,0.82721740680143,-0.659900444603731,-0.482623482472856,-0.143420234802239,0.0540797083738441,0.200045863685531,0.831889261244531,-0.18760285292474,0.810926645564894,-0.386068309548814,-0.00448397139607294,-0.577729299056015,0.369818118462776,-0.295659705580543,-0.176152475940936,0.0930473246290835,0.23802200320767,0.103604089679361,-0.351566004546338,-0.141448238475954,0.446999901867855,-0.573576748488307
"57",1992,"Fall",-3.11525952274357,-0.164639318963852,-1.33309914046498,-0.0797074154731557,35.4029032258065,0.783050170657895,0.844215743113673,0.673385503976072,0.495168748015229,0.761807756920142,-0.9968714905885,-1.71130068077546,0.937595971414726,0.0228536544111315,-0.249204436243279,1.57924619128228,-1.20448126970535,0.586605052521716,0.0363330726683413,0.354528575666065,-0.554834579802015,0.77575098799146,-0.726800169947736,0.562877152923441,-0.40620523450316,-0.628399761465852,-0.634598727677286,-0.217378670890118,0.588526515875314,0.319982487620047,-0.0850613856319773
"58",1992,"Spring",-1.06143864266954,-0.210217713036076,-0.794677013564492,-0.39685440513798,28.784,-0.04126921220711,-0.27222769819879,0.518546174005797,0.299158308910683,-0.026314212823114,-0.24634718070718,0.0789902685000513,-0.260709130474353,0.0447035110624937,-0.195191131203928,0.461713857992373,-0.0918080267985294,0.325014532790066,-0.795717592240024,-0.546348432836415,-0.329612727431167,-0.275084027335928,-0.0866721683057407,-0.123044348107969,-0.119570456839982,-0.092307808012627,0.03163219669946,0.160757546900894,-0.0899295913720627,0.186024793806706,0.0349693868099614
"59",1992,"Summer",NA,NA,NA,NA,58.6695348837209,0.228627442432245,0.67978533403732,0.90356977787643,1.23822230078733,0.260068125114146,-0.154921365276131,0.0223315162627779,0.370518437765677,0.302536784724095,-0.584165287020677,0.810244653478677,-0.0834821099693457,0.848362408552494,0.214550171164434,0.471888859815616,-0.264747956026596,0.0659153278047943,0.237344486286086,0.207260237378023,0.062181729940592,-0.0182003783823334,0.67012517644805,0.784118277148117,0.276905330202585,0.383635928461157,0.234519893246626
"60",1992,"Winter",-1.18093199657,-0.37245609303349,-0.607765543704314,-0.22507031345103,19.1388888888889,-0.0442275842797956,-0.0463676679021834,1.00734144167325,0.202532102668249,0.802581262649312,-0.783061734572703,-0.846639901673422,-0.460286611637102,0.00393876735481871,-0.248383802152108,0.836023659536012,-0.339116267977885,0.114828966162917,-0.440517920116322,-0.214237689183246,-0.892117088699891,-0.175520451012693,-0.538155989707125,-0.20109349629808,-0.139330511564572,-0.0895542011134585,-0.258896414231496,-0.197703689698254,-0.166674964705621,0.0780099867405747,0.0823452944823827
"61",1993,"Fall",-1.84480022111115,0.0698382889349934,-2.07906934417763,0.192638793332545,47.6815384615385,0.230647155332697,0.229971890605171,0.380508726323535,1.44077959817029,0.44468438894114,-1.05668302006806,-0.391330476392254,0.190232415209173,-0.371073733711968,-0.180848283957324,1.226790759615,-0.431046336297371,0.529311944902584,-0.0845809973730671,-0.129413936584063,-0.898216608820208,0.317020694764939,-0.902786393881977,0.624574396783845,-0.233136167715045,-0.244334050488853,0.147443270508546,0.438149315777842,0.646176750199631,0.207718848164459,-0.172982414194901
"62",1993,"Spring",-0.996581220827298,-0.33213765896547,-0.770056988952304,-0.364338691852402,30.0071212121212,-0.190368024449313,0.420959367798769,0.744072070593302,0.684836257508902,-0.523369415523156,0.386519038063839,1.31254179079847,-0.917925183134994,0.161584922172321,-0.0105406900043661,0.464642027972228,-0.324158311130629,0.888645617789034,0.0617945327568307,-0.00640156624064335,-0.144250071220992,-0.662955889748317,-0.302673156667882,0.0816231509736459,0.207432928726655,-0.281616578317086,0.000512765854926884,0.300035034058959,0.070329006480449,0.134418263930942,0.176789681574245
"63",1993,"Summer",NA,NA,NA,NA,77.4178260869565,0.00446973281118714,0.474966248289371,0.665174954330609,1.26352002884296,0.219856397533189,0.778006466620946,1.20739541255105,-0.0889149934468827,-0.792784815249788,0.47338685461428,1.35836476686819,1.75859557038697,1.42395029247577,0.544243838847764,-0.900200815865734,0.139199446005804,0.0885988164042425,0.0111215770901602,0.132857673182457,1.46303761183815,0.0882584277354713,0.347523901069592,1.49397597416646,0.171356287231317,0.102476850766765,-0.825345291580842
"64",1993,"Winter",-0.456304213086798,-0.44315226702755,0.0209317507369031,-0.354455290825765,17.7194594594595,-0.179820996890222,-0.0783598127791856,0.782192062828535,0.670077278283535,0.36258880514028,-0.20458943803855,0.754235574803915,-1.22666741652561,-0.400948722172202,-0.164345775714244,0.889368494634193,-0.0901366346473306,0.28350393016739,0.0500728730209096,-0.315609551944765,-0.511623759079989,-0.535217827561721,-0.283571279453315,-0.231375698799401,0.0376740870276636,-0.249845268431555,-0.0872199123667758,0.0754350070645189,-0.191515287800162,0.215709796138832,-0.524196778667761
"65",1994,"Fall",-2.38163141073767,0.258550341048335,-0.0791521645985684,0.200209069210662,70.7919178082192,0.557118253143675,-0.0556169943131815,-0.184391891269202,0.185890711907051,0.173882973630006,0.37084387869071,0.059505988073064,0.600858235131535,0.246269825371366,-0.562263126715881,-0.162584679948894,-0.388232396785096,0.300407377944248,0.289967153398045,0.409545522144821,0.444343206876901,0.151092654426456,0.0267323684115877,0.314748767316492,-0.00915788087087864,-0.097937763865944,0.655943507551422,0.383849994083857,0.280678364524857,0.0784528521329376,0.237348411086611
"66",1994,"Spring",-0.74935124854554,0.0313593386978486,2.55779153799551,1.01522595413137,26.716,-0.466771160254687,0.459701920141971,0.647051759576741,-0.111227298858889,0.106814801651234,0.249193181997096,0.643163048494187,-1.79771253697696,-0.134207797160908,-0.456015479734521,0.725887396199079,-0.395933307882508,0.581762929240182,0.317506771773312,-0.221244569872841,0.192081624734609,-0.699442499098205,0.208372771185588,0.220014660430862,-0.422668322496749,-0.470986436548543,0.134236975178891,-0.360535595845666,0.255102162821831,-0.681835344373384,1.2945067912089
"67",1994,"Summer",NA,NA,NA,NA,44.4938095238095,-0.296830912292013,-0.139419901011601,-0.240819786148437,0.935112719604356,0.126014859852318,0.0272443475724924,0.152725628000133,-0.416518069975542,-1.20813924032486,-0.297637969804722,0.54914739315508,0.104834594098051,0.627385929830853,0.128955647032951,-1.18325618122524,0.0631420110789236,-0.612358260197698,0.159334733788811,0.0470660904513627,-0.00833987676884268,0.0270620492585122,0.413226104317247,0.487926313439669,0.0655157289809533,-1.14745749712869,0.0736813187698406
"68",1994,"Winter",0.011005521410643,-0.371915714867318,0.536435866011006,-0.145631706302042,11.935625,0.172577428761365,-0.800038650370578,1.1123259655038,1.17714440955564,1.27649146942082,-0.155553347820992,-0.44534036475454,-0.090709096457452,0.557370397917173,0.610718204299395,-0.0380183796643869,0.513090152625041,0.554041935998368,0.279995071270759,0.234416028576856,-0.55699332988887,-0.880172523697974,0.151912971634783,0.149300869108586,-0.199314327844426,-0.195685753660604,-0.284465493176998,-0.125341175799103,0.210540827195614,0.178617384160987,0.378507656350013
"69",1995,"Fall",-0.710171239144584,0.584252578915139,2.91255081200915,0.0468047938545278,29.3753260869565,-0.155002089388819,-0.529195270975731,-0.8758534835986,-0.48335354572317,-0.149678328166489,-0.507305929115441,-0.0816237055052422,-0.49833656386497,0.154632230724076,-0.275137981073798,-0.458052783471151,-0.434525025070048,-0.674236545190368,-0.337247102704388,-0.430479181391219,0.018573809723117,-0.174825056473555,0.112631663949798,0.346854810997738,-0.499714079029287,-1.19946765176069,-0.210442980607012,0.378363687860219,0.370720934467204,0.568438072380022,0.0771454925817467
"70",1995,"Spring",1.10110741131746,0.57701974676287,0.768128003689444,0.274609317771616,27.6454545454545,0.206834646697485,-0.390803671365815,-0.692355942190013,0.0860280131342737,-0.319587808007804,-0.193436175310672,-0.750496443141967,0.827776132710514,0.612430304743786,-0.406480743543107,-0.245493840811009,-0.0217279508922088,0.201173083278705,0.409177300643034,0.459306431795609,0.495328050897944,-0.107800707573929,0.367862152095308,0.409740000985975,-0.308870259075498,-0.376210888673929,-0.0335239615786042,-0.0346900219156742,0.437240737292675,-0.0469847442146985,1.10785902813513
"71",1995,"Summer",0.725526559215411,0.548279192751397,-1.30484819960123,-0.0868390296952446,35.5072727272727,-0.110997830515444,0.382662193310315,-0.0521886940320869,-0.905091096385013,-0.900104842827952,-0.332952062034577,-0.876405269796312,-0.461522169730916,-0.308164793179678,-0.824365631483171,0.279028117487497,-0.580497538768066,0.224784493979755,0.142766298018739,0.821504335810872,-0.0939207469211798,-0.235758825186496,-0.118731394818126,0.238718831134382,-0.551574513530972,-0.993821449526554,0.17187018612279,-0.191167676803121,0.198742739882091,-0.24261059815906,0.456588994811957
"72",1996,"Fall",-2.40882537242584,-1.25847905353646,-0.0936257459432469,-0.982491404827397,53.7795604395604,0.840105699242697,-0.237114971501557,0.0255475179927368,0.516910822302315,0.69076348350642,-0.375649315780294,0.157122068505932,0.681314053106347,-0.213739703929077,-1.35902088894092,0.854820622184734,0.688479626113453,0.277802964328931,-0.49441945471522,-0.691417717636687,-1.62085582106816,0.167354342703407,-0.0618541354139064,0.0816809103758801,0.104912841665109,-0.0269028650009742,0.625989459095315,0.618302689655764,-0.00789915027022062,-0.54543335603704,0.570060584103964
"73",1996,"Spring",-1.04651102565036,-0.19683144249565,-0.347122897342582,-0.0525615283840595,30.4326373626374,0.293138782685918,0.210676538839686,-0.0254686384767856,0.408100914858657,0.59500635380782,0.466887196077129,0.905292838304345,-0.327602372370418,-0.0504429132821593,-0.39210189668074,0.699925729107111,-0.24895486615265,0.26448043701475,-0.485650603088199,-0.235953017424182,0.0165423588839334,0.128188995056267,-0.359527523123888,0.142573247342135,0.249708382733291,-0.21704779957708,0.104583769284254,0.020327148912582,0.111271719377711,0.171544110101418,0.253810963689638
"74",1996,"Summer",-0.0035833297091438,-1.07535042972588,-1.89877307624992,-0.638361739716059,73.1111290322581,0.325086299427715,0.156211047867699,0.622423036106841,1.33265687462663,0.786192247499535,0.00822227681242601,-1.24438711267325,-0.233583637666022,0.616936321281404,-0.405768057018584,0.604915858825315,0.448986729731199,0.570164043786812,-0.264957842660704,-0.268116160387006,-0.410554496958804,-0.362419586564095,0.0189895759550397,-0.0200858473784872,-0.280341696450707,-0.528262491264688,-0.226032138827663,0.303929642672071,0.0524723976860893,0.0242045362529332,1.36961258327857
"75",1997,"Fall",-1.0710790164148,-0.32166751308196,-0.0732672601595788,-0.180382994944455,53.7181818181818,0.34910882460284,-0.166187180957075,-0.452034597358101,-0.122211983730626,-0.132763323280862,0.35968093206794,0.446710895336843,0.527230350770985,0.191433892234131,-1.43687934328066,0.546194737735049,-0.160987601740457,0.769353792184596,0.394149537630703,0.294420179871442,0.42077610737779,0.320941490267378,-0.636494920836726,0.588249179850616,-0.202887041121628,-0.204457788319909,0.515958972665085,0.145566797028359,0.608131407593374,0.528639387090116,-0.0683175818510021
"76",1997,"Spring",0.140474983545813,-0.993547710922371,0.887456106431292,-0.819159876938193,26.3975,0.180027630197997,-1.04117638648607,0.750933077437948,0.509516958629725,0.0940022818761624,0.19258982864424,0.359518091643478,-0.301474326554015,1.05924653532491,-0.259203331603028,0.31378154364482,1.37142049459051,1.18048325820223,-0.353683565270714,0.18636487913342,-0.209404192198451,0.0148813797460166,0.181854893387111,0.174802961142995,0.0275758243336274,-0.166607953976573,0.0879524312632785,-0.146530769097328,0.213504917364736,1.01331314352059,0.516708954314078
"77",1997,"Summer",1.18329058967317,NA,-0.551425562050845,NA,54.0190909090909,0.589613672862118,0.747644049644622,0.46334465458346,1.27730143074022,0.207812610589787,0.0171141861735249,-0.168757954342457,0.704618709347603,1.14414872745535,0.109420240851973,1.48600042909413,0.808724132254147,1.96400154852719,0.612890416667215,1.06128411761132,-0.333607668081089,0.231539986371655,-0.485740713815769,-0.0707078678231933,0.180567798576995,0.774621085064091,0.93617465805843,-0.139539421270586,-0.0829079251001587,0.683418740995677,-0.38180757221818
"78",1998,"Fall",-2.42334314343098,-1.13548527574549,-2.67276072558762,-1.29954516230998,33.7761538461538,0.569996184174371,0.646113381202664,0.65871968179738,-0.0266839895429766,0.159153233392607,-0.178668252770433,-1.04856933902335,0.564763544393401,0.147942473252253,-0.708430656480976,1.60895841968441,-0.464437429807585,1.0565657896937,0.286494621635828,0.949837080947594,-0.128688524036309,0.229291154448138,-0.671845551549338,0.148860059033004,-0.669759963875912,-0.686910414061579,-0.847566152523845,-0.00365155282437177,0.208277683460195,-0.298703991071204,0.17229616625059
"79",1998,"Spring",-0.195650559420714,-0.769107834843978,-0.331698708443416,-0.869665957479636,36.5230188679245,0.249372386446908,0.281687259553741,0.704549077245199,1.40407086302747,0.994365974511714,0.4310374225078,1.53550629083368,-0.0268180970949263,0.798865661832148,-0.207470894029282,0.712179935900415,0.199586442221062,0.85729052479958,-0.400266375928833,-0.101354170634451,-0.0827877672967997,0.373389745166427,-0.0193738353289391,-0.198994036979305,0.98213931524085,-0.373820828742015,0.977857720760651,0.422279572505698,-0.181500605991079,1.32228077493198,0.0436130898735495
"80",1998,"Summer",-0.59681818258357,-0.651427696604978,-0.3460532591246,-0.660582788815993,70.1664705882353,0.976931336452911,0.783938772499437,0.595836752932788,0.981076402810222,0.69471900545197,-0.392930620606576,-0.195836856852171,0.507077099228404,0.612834852906825,0.0832964928077195,0.99890763542006,1.19125318221804,0.585978984571589,0.249967408071937,-0.597080118951838,0.0770954948034408,0.698070468366293,-0.168310698556251,0.494905709022197,0.207555173586216,0.00918546946271341,1.35821579027517,1.63635173730672,0.556430123914903,0.40473109357692,0.685018414303461
"81",1999,"Fall",-0.239664623330111,0.36433852220756,1.3325090056201,0.75660215165047,45.6589772727273,-0.340153160644155,-1.10576117843615,-0.879940345634386,-0.461134963619314,-0.218751768769456,-1.10880613865422,0.105061532800704,0.323703690202426,0.0717338316562055,0.277054273930356,-0.37736013753879,-0.549645920928876,0.479284020101835,0.605342734131904,0.8160825917283,0.881387019135014,-0.278824717323652,0.214945203948509,0.38917443884456,0.0979901904004527,0.0598715270715481,-0.396924498392913,0.027090628825783,0.438093692543473,-0.114099836987449,0.196869820691653
"82",1999,"Spring",0.767439335459542,-0.596757045909595,1.63702246517882,-0.312483444604419,23.2878350515464,0.193658121826779,-0.265262059527703,0.667868020114233,-0.0216203766497301,-0.299604757189592,-0.208345539076465,-0.38487284580851,0.221370607105462,0.714149549586334,-0.584717503317159,1.02740879399394,0.0887315515907389,0.666153176661092,0.252924891596159,0.343106706909345,0.14120230309221,0.238728056952108,0.057636524816434,0.429880606176736,0.206111472405939,-0.220893344346676,0.237239443777525,0.194503093648995,0.398912749921995,1.25035012691198,-0.393119055524965
"83",1999,"Summer",-0.898760592811232,0.847518659197898,-0.290804467432028,0.785688222727827,27.7688888888889,0.0717956288851003,0.251793405167143,-0.0858101983903181,-0.29029667763638,-0.729669896509429,-0.0959122158036524,-0.492630657366791,0.715565158998259,0.522594340040118,-0.0107826201801808,1.46334928284879,0.606484236660417,0.707940517310634,0.315506228498112,1.01981757514187,1.23712190248911,0.593475259981154,-1.11850327691679,0.809362776213202,-0.054547377447046,0.738064213559001,1.81291329079086,0.299923920531397,0.844916612579759,-0.0614028892439155,-0.0733998440198659
"84",2000,"Fall",-1.61583810434847,0.0936331055760587,0.328807998269312,-0.101595146482214,49.5838,0.509607875465204,-0.946176867877832,-0.746681505752908,-0.024223380760572,-0.0894970228088618,0.851455584666348,0.306803812656541,0.633361704607844,0.480341067517656,-0.0286992439153619,0.203592690206318,0.655246238024841,0.637378999837986,0.0671726102014467,-0.00932442239128595,-0.0218442862950682,0.348832762139625,-0.217062787317576,0.394781873626433,0.660262388552002,0.402742288923722,1.21120319303643,0.699456676753669,0.415403178427568,0.84465954114096,0.0471276431705869
"85",2000,"Spring",1.49178193124935,0.735590999132676,1.3801003473107,0.649166293518237,31.9937037037037,0.49625446332308,-0.518027968389002,-0.651878860316256,-0.55493814993446,-0.58932094303625,-0.191624363348947,-0.343827342230554,1.15316255099654,0.379023036246313,-0.101669510321295,-0.421719968773708,-0.323015027017385,0.587214787488097,0.132839999782115,0.286527172191981,0.876670000163154,0.416280962198935,-0.0690934848053533,0.489249223314145,-0.00464251433580821,-0.133054596919221,0.259862071769308,0.150896866872909,0.48267195760316,0.400811333645318,0.259431256218919
"86",2000,"Summer",-1.12710791029372,0.772977948978891,0.486118851181556,0.524714639381702,38.3062,0.468757380562398,-0.0142084773191035,0.342607172750612,-0.084277905310568,0.0964874043691044,-0.382900957934224,-0.358301123960163,-0.121653168641579,0.267529241948011,-0.525906554877268,0.498282953929432,-0.0531117676780497,0.854060294787817,-0.296788865524654,0.33529235073857,-0.0421949566364728,0.404402500186538,-0.075012807540543,-0.141401128234625,-0.295897013079107,0.0812255567759592,0.145370669533328,0.524038172680621,-0.105672290874402,0.926319866281263,-0.20775903526131
"87",2001,"Fall",-0.236994659836557,0.393919531539004,-0.739028737355821,0.174593113130333,46.1878787878788,-0.184550500055813,0.173924425693738,-0.17157724523162,-0.364362894324447,-0.32512845302634,0.777304607906146,-0.0602880555916479,0.80244393178522,-0.0591305567142095,0.0919501952930256,0.344544894927652,0.276427498947457,0.655816977606588,0.42566690367206,0.39372272707592,0.772198188327129,0.311838146926713,-0.0114596872224035,0.291341422254258,0.0667562446038559,0.341424659454694,0.251281633526617,0.695856408340256,0.314177945893244,-0.470169634612707,-0.158732088143514
"88",2001,"Spring",-0.186533288383151,-0.0182879196603958,0.114182318351393,-0.0385777803085708,30.0416304347826,0.556898053673389,-0.799699044602183,-0.476463636089619,0.516018826968182,0.302631649077273,0.273662810363024,-0.13806681967838,0.602894906406978,1.21920136499914,-0.325146174353122,0.618469992284954,-0.107184084370228,1.01352124699441,0.401386963342242,0.10942845031224,-0.047731045713791,0.123130875088905,-0.0561964686216741,0.118262622171177,0.502002222208814,0.0460416970915403,0.739034859048286,-0.117261531378048,0.108856558838388,0.502285428659233,1.41961721414873
"89",2001,"Summer",-1.90518662370436,0.375141530368402,-1.00155897174862,-0.0958070491579176,74.4642307692308,1.23907727168541,-0.27140223965406,1.10571468466394,0.765580777793689,0.261306449799016,-0.536300793460792,-1.1423295631868,0.961940687752261,1.07004107619956,-0.633365202473759,0.710054674270973,-0.372387355853628,1.06611681465976,0.116992481636001,1.4284502061447,0.15711281808282,0.239732543889506,-1.02795940798608,-0.100363918036139,0.0921682803795314,-0.388945779041813,-0.496239076112983,-0.635206313555215,-0.0488820653553908,0.519624254853793,0.878976317819159
"90",2001,"Winter",0.777597948530712,0.339784694888979,1.91649095493074,0.651500362932199,11.5783333333333,-0.28953813513101,-0.192244784200358,-0.989600301984329,-0.327345509977097,-0.2985313648083,-0.166056456939363,-0.41131585978699,0.0120053926126578,0.0204357398000224,-0.507960327420525,1.33198934013812,-0.164417892614303,0.398276921075971,0.530301635872756,-0.228489768540337,-0.300389383222691,0.501920776641843,-0.0356846453882911,0.665692103110858,-0.160082757002092,0.409751832805716,2.21239395869383,0.218478606784299,0.393159188030466,-0.30164057656731,0.699928698358336
"91",2002,"Fall",-0.407125307079104,0.393709495448101,0.961334803949883,0.0808228912034194,49.4826,-0.131206340919738,0.269844199465751,-0.670268914441993,-0.659629028010271,-0.275961361146557,0.0778018507792072,0.501837741410159,1.07555099959467,0.32164045935603,0.330863829527724,-0.136750626265029,-0.989137497973242,0.482530490326379,0.509047401047542,0.655866935580244,0.290666469000227,0.505114589596603,0.22593227510328,0.10485949165031,-0.31839343363262,0.153438262225951,0.0726702749676613,0.0622749817526441,0.154825271133217,0.566071754305622,-0.0327966351493425
"92",2002,"Spring",2.44670075868134,0.788989532310423,2.38560378290087,0.594547672185828,30.7852,0.268793602641751,-0.843167351494081,-1.41473290307273,-0.960930076290177,-0.558336227255228,-0.0264064750872595,-0.46690750162447,1.99684647329125,-0.679596177066708,-0.336987577958486,-0.0333574794960222,-0.330885507461309,0.659517852943494,0.341603911778874,0.822525525617582,1.22396571399604,1.31788803764576,0.0476093589568316,0.405222827031009,-0.190599966887528,-0.21596735508762,0.105165037426612,-0.118853602752749,0.421781520075873,-0.00854390404690005,-0.608233434787573
"93",2002,"Summer",0.247559193191128,0.949054966057303,1.70816782306124,0.508145033064789,59.1506,0.062604664368063,-0.0793071420144062,-0.833015790474283,-0.876344163475944,-0.414921321271654,0.203588049904077,0.0530965999450469,1.01739326833094,0.298649378342176,-0.102462654935349,0.0565962073264269,-0.961122837328442,0.811111747568625,-0.266491199776938,0.763287245148285,-0.338688303546094,0.825687211244164,-0.437292603210648,0.149493522206962,-0.21971540330059,-0.111261895675742,-0.271844158700255,-0.0976878892816943,0.159871672747315,0.552185473984844,-0.040483082794313
"94",2003,"Fall",-0.869693455918249,0.0539243108881779,-0.678228398761561,0.261116686583732,50.3762686567164,-0.137225799512755,0.890005075868342,-0.429869407314661,-0.0883264786531691,-0.114472059245505,0.638224934465326,-0.0541270227114214,0.22078473539622,0.0810974834648198,-0.0527822787617924,-0.107905927461162,1.02651480961902,-0.0710470223630855,0.197073542925539,0.604451238570297,0.965053601082165,0.434275614607221,-0.312093218305424,0.499548781843927,0.179140800163795,-0.111586035995923,0.563252390092266,-0.125521499090167,0.506582112977278,-0.203815837619722,-0.124621436776503
"95",2003,"Spring",-0.104916986698897,0.588492808642475,-0.936559500397684,0.388970661871421,34.2880555555556,0.110595585424928,0.213364932841819,-0.856612914404446,-0.319602537151175,-0.76012119693809,-0.432207946449235,-0.948763631397787,1.3172568210019,-0.99331744115248,-0.362429938363092,0.439717843051222,-0.379972066771722,0.568868493740078,0.379762238529705,-0.198705751116843,-0.00389796996807959,1.47278206534264,-0.568182956365299,-0.269934335460535,0.0409671204503959,-0.343349763594071,-0.0795909540163279,-0.174968549308788,-0.269801002206792,-0.392565108790593,-0.44124110608166
"96",2004,"Fall",-1.32179641459273,-0.513241664414547,0.190848020224982,-0.472718006360428,50.1082089552239,-0.20516231339956,0.536191150405904,-0.0403504890911009,-0.473819582938386,-0.249529640743224,-1.34968696861126,-0.243986034062449,1.33648447016306,0.308159267309256,-0.759856306549396,-0.276733679016736,-0.56024462239428,0.537552434643927,0.529714202299221,1.16047531494691,0.604866904150208,0.77383805782765,-0.815532470829652,-0.165652429808345,-0.589263817179644,-0.54727180313339,-0.746232293791916,-0.3170970702201,-0.164541250397725,0.188349623981807,0.250330576398233
"97",2004,"Spring",-1.58109593915132,0.199314611707265,-1.81740400626919,-0.022175278599276,47.0193150684931,0.235287121127131,1.06422995798255,-0.269197171463511,-0.0228237907931122,-0.542095284293183,-0.157442493120249,-0.474037639973881,0.812173795248986,1.4269964905634,-0.0879629197031755,1.12596394567419,-0.169500754456169,0.777819865175646,0.817492121514147,0.0453656184012681,-0.0950750865409746,0.819541341501604,-0.491205912061625,0.1792622509806,-0.15515345966279,0.0293211115604037,-0.132775526736701,-0.162835133704219,0.199453692013106,0.275113166023469,1.3497474702069
"98",2004,"Summer",0.403491918125351,0.0490617091181964,-1.43523267097423,0.0253090869806079,73.8296774193548,-0.245923488952867,0.661183385892388,-0.0109490618964695,-0.560280736281122,-0.644774685856994,0.344479582425106,0.0612229371579908,0.137305503939779,0.608748677142924,-0.102580327458942,0.270168801066222,-0.18821004030925,0.359455395794039,0.239010777282156,0.680563861626614,0.135121161935982,0.0951579917382144,-0.380041086631051,0.169347795278874,-0.217110436180983,0.116210793715457,0.0539437516451056,0.226878110685403,0.166651525505637,0.194073643764408,0.693060874624752
